month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,BUI,FWI,month_sin,month_cos,day_sin,day_cos,temp_RH,temp_ISI,wind_ISI,FFMC_DMC,fire
0.669621485436848,1.29786586753744,0.6478274641359958,0.631243135271863,0.7490996863853376,-0.18129141937257384,1.5435061481601795,-1.1046281883942963,-0.5297445803894839,-0.10701618190026768,0.7642424268741909,0.10662183108172214,-0.5983297186897787,0.8509531874411097,0.4736707627495202,1.6502977177302793,-0.1453517505195271,0.3839584392702847,-0.4262708986523741,0.6677020942505048,1
0.23358889026866786,1.29786586753744,0.2975811076469815,1.470550654079922,0.49275131302738495,-0.18129141937257384,1.051723500489452,-0.1741638396388415,0.7628877795699328,-0.10701618190026768,0.730030249752104,0.09602821728082109,-0.37864592997828056,-0.5339962616464755,0.4736707627495202,1.6502977177302793,0.9739456866104788,0.1923952638913823,0.2791634199702091,1.4616107710986874,1
0.669621485436848,-1.107547451116471,0.06408353665430523,0.32292608754645324,0.6051286810672987,-0.41758401154958713,-0.18621212985410174,0.07395998669594649,-0.5297445803894839,-0.10701618190026768,0.5770816932063042,-0.19133837169034298,-0.5983297186897787,0.8509531874411097,1.8219553490396434,-0.38800056268977146,0.07835607058707982,-0.4476981220383758,-0.5553922634673504,0.30300393748130583,1
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
-1.9465740855722327,-1.588630114847253,-0.7298082047207953,-0.8807561240279993,-1.7495970948010708,-0.8472069064168842,-1.6446020505328098,0.26005285644703746,-1.035557242982299,-0.10701618190026768,-1.6571076382664394,-1.238786902074303,2.6811545255923668,0.8509531874411103,1.5549110510995847,1.022545612947606,-1.3192490626314848,-1.0854265304943207,-0.9605531442650765,-0.9062201599072471,0
-0.20244370489951224,-1.107547451116471,-1.1501038325076118,-0.9414852394890649,-0.9113659082827111,-1.0834994985938975,-0.11838004052020858,-0.1741638396388415,-0.7545502082085128,-0.10701618190026768,-0.9671620663043565,-1.1506687332325316,0.2215413423807581,-1.5478496242931126,1.8219553490396434,-0.38800056268977146,-0.12487679740129536,-0.8799181431146557,-0.9783499306178739,-0.9780816509203933,1
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
0.23358889026866786,-0.6264647873856888,0.8813250351286721,0.47708461140915814,0.5911314999947116,2.374964805087844,1.7809184608288062,-0.9185353186432054,0.48188074479614657,-0.10701618190026768,0.5985481572829077,2.652779585588892,-0.37864592997828056,-0.5339962616464755,1.073713853509883,-1.5191707690285836,0.3301221607816339,3.3101695329040712,2.333745606146342,0.5358688371944451,1
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
0.23358889026866786,-1.107547451116471,0.32093086474624777,0.6826293098927644,0.4675563870967283,1.1505395547160473,0.06815820514799847,0.5081766827818255,-0.7545502082085128,-0.10701618190026768,0.5391799675710515,1.3748444667046176,-0.37864592997828056,-0.5339962616464755,1.8219553490396434,-0.38800056268977146,0.8469251441177448,0.7749952319232589,0.08491339020457045,0.6836159822342127,1
-1.9465740855722327,-1.107547451116471,-0.6130594192244572,-1.293402677801906,-1.8943679390375432,-1.1049806433372624,-0.7797429115256692,-0.1121328830551445,-0.7545502082085128,-0.10701618190026768,-1.8674119035169139,-1.4339728629270747,2.6811545255923668,0.8509531874411103,1.8219553490396434,-0.38800056268977146,-0.6924879977344999,-1.0154558176483872,-0.9885736163950128,-1.2933027234389056,0
-0.20244370489951224,0.8167832038066577,-0.1460642772391047,-0.8963276920949391,-0.46865506692974135,-0.5894331694965059,1.0008494334890325,-0.1121328830551445,-1.2603628708013281,-0.10701618190026768,-0.5861323289446452,-0.6879874950778032,0.2215413423807581,-1.5478496242931126,-0.6075695256005439,1.0225456129476056,1.0194455824287716,-0.20859074434108293,-0.9544946638045498,-0.8994461521678961,1
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
1.1056540806050281,-1.588630114847253,-1.3602516464010186,-1.1828445445266331,0.49155155464973477,-1.2768298012841812,-0.3388343308553622,0.13599094327964348,0.48188074479614657,-0.10701618190026768,0.15747940320894613,-1.1128818683263397,-0.3786459299782807,2.235902636528695,1.5549110510995847,1.022545612947606,-0.015297881638906635,-1.0438355473341505,-0.8204507836153955,-1.2060203044112023,0
0.669621485436848,1.29786586753744,0.06408353665430523,2.6088322797732277,1.1350219645295252,-0.39610286680622236,0.5429828304852518,-0.1121328830551445,-0.02393191779666877,-0.10701618190026768,1.513891602049327,0.07328695987400295,-0.5983297186897787,0.8509531874411097,0.4736707627495202,1.6502977177302793,0.5792340903867875,-0.18437011297133693,-0.3016933941827929,2.5429201401655535,1
-0.6384763000676923,0.8167832038066577,-0.05266524884203289,-0.7421691682322344,-1.15451693948651,0.09796346229116942,0.983891411155559,0.32208381303073447,-0.5297445803894839,-0.10701618190026768,-1.1281605468788825,-0.44963388435931784,1.0414124034512942,-1.9189457107340586,-0.6075695256005439,1.0225456129476056,1.6534107974969867,0.42571252432520085,-0.2736729220528566,-0.7457851642329075,1
0.669621485436848,0.8167832038066577,0.4843791644411218,-0.5537531946222618,0.6867122507475206,2.9334745684153303,0.10207424981494505,-0.4222876659736295,-0.02393191779666877,-0.10701618190026768,0.45666824627660685,3.0929689622652816,-0.5983297186897787,0.8509531874411097,-0.6075695256005439,1.0225456129476056,-0.21056826785908045,2.1046834288381158,2.0459677842713218,-0.5339448395305911,0
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
-1.9465740855722327,-0.1453821236549066,0.04073377955503893,-1.3992893406570974,-2.0423381389477497,-0.2027725641159386,-1.2036934698625028,0.19802189986334048,0.7628877795699328,-0.10701618190026768,-2.0143230170411686,-1.2827467940918982,2.6811545255923668,0.8509531874411103,-0.12637232801084158,-1.5191707690285838,-0.8801750679849581,-0.6956130020519402,0.2587160484159314,-1.3848792597489057,0
0.669621485436848,0.3357005400758756,0.32093086474624777,-0.15200673849521304,0.8158862360745387,0.14092575177789898,-0.5592886211905155,0.5081766827818255,1.2687004421627477,-0.10701618190026768,0.6515434904720222,0.4020777716643278,-0.5983297186897787,0.8509531874411097,-0.8746138235406025,-0.3880005626897719,0.10338101328714101,-0.24675658771159223,0.9130319381528198,-0.14411410800764643,1
,,,,,,,,,,,,-0.37864592997828056,-0.5339962616464755,-0.8746138235406025,-0.3880005626897719,,,,,0
0.669621485436848,0.8167832038066577,0.4143298931433196,-0.32329398723155167,0.6291238486203052,-0.39610286680622236,0.6956050314865122,-0.2982257528062355,-0.02393191779666877,-0.10701618190026768,0.4580099002813945,-0.20325577370831796,-0.5983297186897787,0.8509531874411097,-0.6075695256005439,1.0225456129476056,0.46662184823651276,-0.1322590576000646,-0.3016933941827929,-0.30808198346090004,0
-1.9465740855722327,0.3357005400758756,0.11078305085284114,-0.9414852394890649,-1.7735922623540772,0.7638789493354798,-1.1867354475290295,-0.7324424488921144,-0.02393191779666877,-0.10701618190026768,-1.6903135748849352,-0.5644620483738407,2.6811545255923668,0.8509531874411103,-0.8746138235406025,-0.3880005626897719,-1.527411086000175,-0.25972318834388064,0.516201467988318,-0.9343490593714439,1
